"","symbol","log2FoldChange","pvalue","padj"
"ENSG00000258016",NA,1.40901742234874,6.33436248303017e-06,0.141693354382902
"ENSG00000119899","SLC17A5",0.492308498039969,6.36159225196232e-06,0.142302457084145
"ENSG00000151067","CACNA1C",-0.566040215199325,6.42899870869585e-06,0.143810272114817
"ENSG00000124422","USP22",-0.342174330061639,6.53282262082441e-06,0.146132709205221
"ENSG00000170315","UBB",-0.391828324340633,6.58733290013591e-06,0.14735204964314
"ENSG00000101447","FAM83D",1.22271804707034,6.68330108235761e-06,0.149498761911257
"ENSG00000109814","UGDH",0.41298027349491,6.68751830200201e-06,0.149593096897483
"ENSG00000261425",NA,-1.97039679686613,6.73120051321559e-06,0.150570224280119
"ENSG00000240859","LINC03014",1.2534650546472,6.74425136453135e-06,0.150862158773202
"ENSG00000179909","ZNF154",-0.648397166839242,6.81033462517522e-06,0.152340375230545
"ENSG00000198046","ZNF667",-0.689921834649768,6.82220527348512e-06,0.152605909762589
"ENSG00000021645","NRXN3",1.91032758268233,6.8261830562149e-06,0.152694888784471
"ENSG00000134874","DZIP1",-0.421567473632001,6.87225030291681e-06,0.153725367025946
"ENSG00000151929","BAG3",0.40101650862832,6.88048087490421e-06,0.153909476690732
"ENSG00000102547","CAB39L",0.54985921376581,6.89257460740973e-06,0.154180001393148
"ENSG00000143398","PIP5K1A",0.386389423836048,6.90281475838985e-06,0.154409063330423
"ENSG00000128262",NA,1.29280610285755,7.01593894801109e-06,0.15693953832806
"ENSG00000104142","VPS18",0.434336647318472,7.03412846351775e-06,0.157346419600428
"ENSG00000105088","OLFM2",-1.39279789521783,7.04812681051354e-06,0.157659548624377
"ENSG00000114021","NIT2",0.491109011841637,7.05034756181814e-06,0.15770922461031
"ENSG00000171680","PLEKHG5",-0.789135700578237,7.1331855037129e-06,0.159562226532554
"ENSG00000182575","NXPH3",1.0629683799775,7.21384614829999e-06,0.161366524491322
"ENSG00000138031","ADCY3",0.51064605179247,7.22304985861115e-06,0.161572402287273
"ENSG00000148219","ASTN2",-0.804575775323638,7.36674319938371e-06,0.164786678627014
"ENSG00000148730","EIF4EBP2",0.670311316160559,7.38593025340254e-06,0.165215873838361
"ENSG00000148154","UGCG",0.60250099340759,7.41797330992655e-06,0.165932644969747
"ENSG00000090861","AARS1",-0.578796775397502,7.44583481672839e-06,0.166555879015397
"ENSG00000101004","NINL",-0.58604374985625,7.46019912612714e-06,0.166877194252338
"ENSG00000108846","ABCC3",0.740651516544049,7.5872884616651e-06,0.169720055598987
"ENSG00000105974","CAV1",0.654996196892951,7.67073107183172e-06,0.171586583345804
"ENSG00000138686","BBS7",0.485760824927115,7.69846012447304e-06,0.172206854524338
"ENSG00000119318","RAD23B",0.497010043507391,7.70351079395964e-06,0.172319832950083
"ENSG00000153879","CEBPG",-0.610541736924405,7.70916539808234e-06,0.172446320789704
"ENSG00000132518","GUCY2D",5.88499128800155,7.72329834516487e-06,0.172762460682993
"ENSG00000157601","MX1",-1.00527592013387,7.77468732017995e-06,0.173911980665105
"ENSG00000137831","UACA",-0.450750768971306,7.78442965674931e-06,0.174129906991825
"ENSG00000056736","IL17RB",-1.01214117534712,7.81487104007934e-06,0.174810850295535
"ENSG00000130032","PRRG3",-2.09923562799611,7.84975590213695e-06,0.175591189774901
"ENSG00000176531","PHLDB3",-0.823224869800978,8.05120677011331e-06,0.180097444240665
"ENSG00000181472","ZBTB2",-0.579807730324632,8.14064071104897e-06,0.182097992065454
"ENSG00000064687","ABCA7",-0.806284423503813,8.14860883099402e-06,0.182276230940505
"ENSG00000118515","SGK1",0.554219084217548,8.30346605623514e-06,0.185740232211924
"ENSG00000161677","JOSD2",0.497024818904098,8.33257777103503e-06,0.186391432160283
"ENSG00000142910","TINAGL1",0.945588516377829,8.36265238758763e-06,0.187064171257948
"ENSG00000109794","FAM149A",-1.00959685434333,8.46552154146122e-06,0.189365251360946
"ENSG00000168724","DNAJC21",0.477512825484093,8.47816827487085e-06,0.189648146140586
"ENSG00000125257","ABCC4",0.55166300547615,8.52074597114757e-06,0.1906005666286
"ENSG00000132612","VPS4A",0.430089820004654,8.53831027654997e-06,0.190993462576146
"ENSG00000236060",NA,0.581774621687676,8.60168949900794e-06,0.192411192403309
"ENSG00000172399","MYOZ2",2.43951607257502,8.61039215553337e-06,0.192605862127126
"ENSG00000165891","E2F7",-1.58003727524455,8.63728903206734e-06,0.193207518358314
"ENSG00000114480","GBE1",0.39569159805395,8.66268029030305e-06,0.193775495413789
"ENSG00000011304","PTBP1",0.35111124159245,8.77870210467771e-06,0.196370787379536
"ENSG00000130517","PGPEP1",-0.557310499030726,8.84318609915348e-06,0.197813229851964
"ENSG00000165644","COMTD1",1.03472588935747,8.89855363843926e-06,0.199051746338248
"ENSG00000203709",NA,0.691099880488877,9.10883622445435e-06,0.203755557504819
"ENSG00000090776","EFNB1",-0.614931489590529,9.1329110416662e-06,0.204294087091031
"ENSG00000006576","PHTF2",-0.430152658186373,9.17339677961294e-06,0.205199712563162
"ENSG00000165125","TRPV6",1.69676023160305,9.19277176685963e-06,0.205633111652883
"ENSG00000128487","SPECC1",-0.878885961002789,9.36873820859543e-06,0.209569304988071
"ENSG00000100302","RASD2",-2.00349539944908,9.40480308736186e-06,0.210376040261197
"ENSG00000075391","RASAL2",0.517750600694545,9.60855531330333e-06,0.214933773803282
"ENSG00000144649","GASK1A",0.991971862163968,9.66174439222937e-06,0.216123560309779
"ENSG00000197702","PARVA",0.400921822784429,9.69821626427861e-06,0.216939399615648
"ENSG00000205659","LIN52",0.733742931290877,9.83945257590049e-06,0.220098714670318
"ENSG00000164220","F2RL2",-0.399503607428823,9.8489009369605e-06,0.22031006505887
"ENSG00000133121","STARD13",0.680122845884947,9.91991667308329e-06,0.2218986160602
"ENSG00000032742","IFT88",-0.642333530804513,9.9942378261194e-06,0.223561105932465
"ENSG00000249364","LINC02997",5.09276295756699,1.0064890799675e-05,0.22514154229793
"ENSG00000185262","UBALD2",0.886735884685795,1.00795618288359e-05,0.22546971854923
"ENSG00000100528","CNIH1",0.434021268696617,1.00871491862631e-05,0.225639440147519
"ENSG00000087842","PIR",-0.691776148095432,1.01157661233208e-05,0.226279572412564
"ENSG00000101871","MID1",-0.462994471012013,1.01835303920072e-05,0.22779539133881
"ENSG00000104415","CCN4",-0.877114136381994,1.02981314913525e-05,0.230358903330064
"ENSG00000145423","SFRP2",-1.46478773783893,1.03473019524305e-05,0.231458797373919
"ENSG00000235105",NA,0.831302535773008,1.0371415282142e-05,0.231998188446234
"ENSG00000177595","PIDD1",-0.75760434873125,1.04908052366605e-05,0.234668822338858
"ENSG00000173546","CSPG4",-0.574097287372948,1.05803536221702e-05,0.236671930174325
"ENSG00000176225","RTTN",-0.687701383589391,1.05898963469479e-05,0.236885391384877
"ENSG00000132740","IGHMBP2",0.608297086976777,1.06109754793556e-05,0.237356910497704
"ENSG00000115183","TANC1",-0.474600117268659,1.06886998527447e-05,0.239095527006047
"ENSG00000135976","ANKRD36",-0.53734519031347,1.07142013550595e-05,0.239665970111327
"ENSG00000142864","SERBP1",0.426750163515823,1.08108294564452e-05,0.241827444111222
"ENSG00000051620","HEBP2",0.410018766744202,1.08859119009069e-05,0.243506963311388
"ENSG00000172296","SPTLC3",-0.824521134564761,1.09649528853562e-05,0.245275031092532
"ENSG00000167323","STIM1",0.408003667790862,1.10949345645359e-05,0.248182591274103
"ENSG00000163359","COL6A3",-0.344394552248611,1.11129936740593e-05,0.248586555495033
"ENSG00000143434","SEMA6C",0.816803032279422,1.11326567671602e-05,0.249026399224607
"ENSG00000162687","KCNT2",0.892365722550819,1.11843010147511e-05,0.250181629398967
"ENSG00000068028","RASSF1",0.453752054324313,1.1185857647451e-05,0.250216449715831
"ENSG00000187109","NAP1L1",0.455593708205372,1.13817978191633e-05,0.254599435416864
"ENSG00000100320","RBFOX2",-0.356624067013114,1.14461952825515e-05,0.256039942275396
"ENSG00000166398","GARRE1",0.512467032617295,1.14884482833704e-05,0.256985099650713
"ENSG00000138311","ZNF365",-1.02776632075707,1.15075882925152e-05,0.257413242515272
"ENSG00000070610","GBA2",0.437717022716903,1.15850407617219e-05,0.259145776798957
"ENSG00000107937","GTPBP4",0.488529996153339,1.19893807681773e-05,0.268190458403357
"ENSG00000179388","EGR3",-1.73639670332763,1.20530714074598e-05,0.269615154313468
"ENSG00000077713","SLC25A43",0.477392138160734,1.21459914765303e-05,0.271693683338506
"ENSG00000184319",NA,-0.484816799341492,1.21586061246064e-05,0.271975860401321
"ENSG00000156232","WHAMM",0.554116019199572,1.21599871577617e-05,0.272006752731972
"ENSG00000164402","SEPTIN8",-0.355693268339174,1.22068255438598e-05,0.2730544805906
"ENSG00000132361","CLUH",0.470908803749063,1.23697579067916e-05,0.27669911461702
"ENSG00000107130","NCS1",-0.486935864248051,1.23814990340034e-05,0.276961751891621
"ENSG00000121653","MAPK8IP1",-0.713398393226991,1.24089420764853e-05,0.2775756253089
"ENSG00000088766","CRLS1",0.567602908995759,1.2431747532445e-05,0.278085760553261
"ENSG00000173611","SCAI",-0.54336331690196,1.2432443810722e-05,0.278101335602039
"ENSG00000131899","LLGL1",-0.447245232677927,1.24451871197545e-05,0.278386390681789
"ENSG00000213918","DNASE1",-0.564149480039662,1.24500654260303e-05,0.278495513514872
"ENSG00000114850","SSR3",0.400766059562657,1.24717723208152e-05,0.278981075044314
"ENSG00000173110","HSPA6",-2.64667965480614,1.24949788688778e-05,0.279500182317928
"ENSG00000162066","AMDHD2",-0.692251438013802,1.2529478754872e-05,0.280271910267732
"ENSG00000213445","SIPA1",0.548095157212708,1.26264261582608e-05,0.282440526734135
"ENSG00000104313","EYA1",-0.975724890636823,1.26845225234289e-05,0.28374008432658
"ENSG00000134697","GNL2",0.467506701696493,1.28101765020959e-05,0.286550838175383
"ENSG00000183696","UPP1",-1.16750334821478,1.28577723570163e-05,0.287615509854097
"ENSG00000249839",NA,-0.835313349391524,1.28746713001286e-05,0.287993522312576
"ENSG00000139644","TMBIM6",0.309617883476126,1.28856905167674e-05,0.28824001116957
"ENSG00000164039","BDH2",-0.457599219619088,1.32996761122308e-05,0.297500454954491
"ENSG00000184867","ARMCX2",-0.400277497974815,1.33180321098492e-05,0.297911060265217
"ENSG00000166510","CCDC68",1.1566481454738,1.33729036142503e-05,0.299138480947166
"ENSG00000205726","ITSN1",0.430157855297363,1.34090958562956e-05,0.299948065209477
"ENSG00000152926","ZNF117",-0.580957119331467,1.35120630779051e-05,0.302251338989658
"ENSG00000060138","YBX3",0.501206222990422,1.35569980267322e-05,0.303256488859973
"ENSG00000230417","LINC00595",-1.64972431010075,1.36123515735737e-05,0.304494692349271
"ENSG00000141867","BRD4",0.458465431961314,1.39438525608496e-05,0.311910037933645
"ENSG00000144362","PHOSPHO2",1.37056180322493,1.41639474770336e-05,0.316833341113764
"ENSG00000214402","LCNL1",-0.976212948121055,1.42933299104117e-05,0.319727496765998
"ENSG00000118997","DNAH7",-1.05992456489009,1.44248981443588e-05,0.322670546591162
"ENSG00000205765","RIMOC1",0.412881754493196,1.45659785372592e-05,0.32582637389995
"ENSG00000156471","PTDSS1",-0.497230995261723,1.45915218103927e-05,0.326397751376673
"ENSG00000104047","DTWD1",-0.418825345232005,1.47067379631677e-05,0.328975021498098
"ENSG00000168477","TNXB",-0.500104979055968,1.50315497023162e-05,0.336240735291111
"ENSG00000100360","IFT27",-0.463270321142523,1.50535464107726e-05,0.336732779662572
"ENSG00000151376","ME3",-0.506550649363228,1.50624962135215e-05,0.336932977800262
"ENSG00000108262","GIT1",0.580517348819548,1.51433589179821e-05,0.338741795636341
"ENSG00000073146","MOV10L1",-0.944021378639953,1.52116516119716e-05,0.340269434908193
"ENSG00000130340","SNX9",-0.465906118013828,1.55283229823375e-05,0.347353056791908
"ENSG00000186665","C17orf58",-0.733682525904656,1.5607212891885e-05,0.349117745178575
"ENSG00000165899","OTOGL",1.83656575276355,1.57729074988523e-05,0.352824167841827
"ENSG00000213625","LEPROT",0.361151763583736,1.59732267857e-05,0.357305109969323
"ENSG00000139880","CDH24",-0.742482022724408,1.60091684290156e-05,0.358109088588649
"ENSG00000198406",NA,0.376914794385009,1.61556149303683e-05,0.361384950377408
"ENSG00000133401","PDZD2",1.15944494887636,1.62077401699411e-05,0.362550939861413
"ENSG00000133641","RLIG1",0.577392705847304,1.63545521695184e-05,0.365834977479958
"ENSG00000163629","PTPN13",-0.438375409489273,1.64506475371005e-05,0.367984534757401
"ENSG00000118971","CCND2",-0.575530276931468,1.64773436916791e-05,0.36858170103917
"ENSG00000156050","FAM161B",-0.753579864642886,1.64803561643733e-05,0.368649087040866
"ENSG00000123416","TUBA1B",-0.804772286677586,1.6520300600739e-05,0.369542604137931
"ENSG00000106462","EZH2",-0.952641165837829,1.66580778308059e-05,0.372624542997297
"ENSG00000267528",NA,-2.19274460564958,1.6736341953753e-05,0.374375233163502
"ENSG00000126218","F10",0.737407037000944,1.67423384653994e-05,0.37450936913252
"ENSG00000116667","C1orf21",0.789229437750585,1.70170195805463e-05,0.380653710997239
"ENSG00000273259",NA,4.09104732621603,1.70384529415761e-05,0.381133153850117
"ENSG00000146242","TPBG",-0.443436223271805,1.7045307015036e-05,0.381286472619339
"ENSG00000142632","ARHGEF19",1.01666292160664,1.72046545019415e-05,0.38485091655393
"ENSG00000112851","ERBIN",0.37943711643171,1.73836060902164e-05,0.38885388463205
"ENSG00000116106","EPHA4",1.12402755826343,1.74012159581228e-05,0.389247799767249
"ENSG00000169093","ASMTL",0.493586373426506,1.74145448317911e-05,0.389545953342334
"ENSG00000161921","CXCL16",-0.797571450189461,1.76014587992414e-05,0.393727031880231
"ENSG00000099260","PALMD",-0.959156870771426,1.78956768067906e-05,0.400308394491099
"ENSG00000186260","MRTFB",-0.441070118305838,1.80936586966651e-05,0.404737051385702
"ENSG00000141337","ARSG",0.533603981934831,1.81242584594557e-05,0.405421537479564
"ENSG00000182054","IDH2",0.566333922988275,1.81797560458824e-05,0.406662962990343
"ENSG00000111752","PHC1",-0.405552258444795,1.83550871745764e-05,0.4105849450081
"ENSG00000163719","MTMR14",0.514476149774338,1.83623062894679e-05,0.410746429389108
"ENSG00000136158","SPRY2",0.625664753795232,1.83759879979739e-05,0.411052475526678
"ENSG00000100116","GCAT",0.775316655679627,1.86679237030769e-05,0.417582785314127
"ENSG00000108639","SYNGR2",0.663692200069593,1.87528844841384e-05,0.419483273025691
"ENSG00000198925","ATG9A",0.387006462686401,1.89683024469392e-05,0.424301957435583
"ENSG00000204366","ZBTB12",-0.921989340417777,1.89810139549067e-05,0.424586301157307
"ENSG00000064692","SNCAIP",-1.51124571201353,1.89884972287936e-05,0.424753694510884
"ENSG00000119772","DNMT3A",-0.594207964742139,1.89999229268022e-05,0.425009275949638
"ENSG00000110583","NAA40",-0.527795080445481,1.90725827456796e-05,0.426634603438107
"ENSG00000104388","RAB2A",0.409312792805337,1.90895960508112e-05,0.427015174060595
"ENSG00000068366","ACSL4",-0.340013729408056,1.91698679488649e-05,0.428810776148158
"ENSG00000167702","KIFC2",0.655814011443759,1.92686417988543e-05,0.431020248398572
"ENSG00000131507","NDFIP1",0.392208053791281,1.93230631576008e-05,0.432237599772371
"ENSG00000162694","EXTL2",-0.410026648406515,1.94176408079785e-05,0.43435320723367
"ENSG00000173744","AGFG1",0.442386542308022,1.95341328612582e-05,0.436959017973485
"ENSG00000188257","PLA2G2A",0.971721820944827,1.9805457213626e-05,0.443028272411601
"ENSG00000169410","PTPN9",0.391803120448801,1.99082110579285e-05,0.445326773154804
"ENSG00000154529","CNTNAP3B",0.814399734977974,1.99566349615799e-05,0.44640996745558
"ENSG00000133794","BMAL1",0.724375916115313,2.00248668179717e-05,0.447936245851209
"ENSG00000170836","PPM1D",-0.622556344585546,2.01208559116594e-05,0.45008342588791
"ENSG00000143493","INTS7",-0.581548712346076,2.03720844767645e-05,0.455703157660746
"ENSG00000150093","ITGB1",0.324365604690657,2.04700524020057e-05,0.457894602180465
"ENSG00000041353","RAB27B",-1.54741478565578,2.05017432759613e-05,0.458603495339979
"ENSG00000179242","CDH4",1.3105523319688,2.07295862100516e-05,0.463700113932643
"ENSG00000171155","C1GALT1C1",0.526283085365856,2.07708553037195e-05,0.464623262288901
"ENSG00000120278","PLEKHG1",-0.489404221822498,2.09081729474295e-05,0.467694920661051
"ENSG00000128285","MCHR1",-5.32528325893145,2.09327791849364e-05,0.468245337587843
"ENSG00000123737","EXOSC9",0.519727648384485,2.10282140374383e-05,0.470380119803457
"ENSG00000072195","SPEG",-0.534912926978716,2.10784640523728e-05,0.471504162387526
"ENSG00000169302","STK32A",-1.53678753571849,2.14218603044352e-05,0.479185593149911
"ENSG00000002834","LASP1",0.396667977907539,2.17779838549442e-05,0.487151720851247
"ENSG00000102452","NALCN",0.913342333740484,2.18355820487976e-05,0.488440134849554
"ENSG00000134107","BHLHE40",-0.923352341533156,2.18719185911726e-05,0.489252946965939
"ENSG00000141198","TOM1L1",0.718985760866523,2.19251763054779e-05,0.490444268777234
"ENSG00000136238","RAC1",0.33063524115224,2.20594993983949e-05,0.493448942042696
"ENSG00000056586","RC3H2",0.368008850530861,2.24239129919283e-05,0.501600509716444
"ENSG00000188906","LRRK2",0.451547208962736,2.29034883193226e-05,0.512328130214928
"ENSG00000188112","C6orf132",0.648774188383998,2.32566288952211e-05,0.5202275317572
"ENSG00000087303","NID2",0.47110366777265,2.33230784569768e-05,0.521713942004113
"ENSG00000163659","TIPARP",0.586889874765885,2.37035074832935e-05,0.530223758893793
"ENSG00000167543","TP53I13",0.486898159472919,2.3791801037847e-05,0.532198797415599
"ENSG00000168453","HR",-0.417108783259649,2.38215029658173e-05,0.532863199842367
"ENSG00000109736","SLC75A1",0.496638113313129,2.38493586498798e-05,0.533486303639161
"ENSG00000196924","FLNA",0.579159829881224,2.42333256967119e-05,0.542075262509749
"ENSG00000132326","PER2",-1.24267636467739,2.42570935422633e-05,0.542606925446887
"ENSG00000160360","GPSM1",-0.425987038064016,2.4341376282966e-05,0.544492246073666
"ENSG00000240694","PNMA2",0.706309849919632,2.43691111716978e-05,0.545112647799709
"ENSG00000165092","ALDH1A1",-0.544994364206883,2.45166175859555e-05,0.548412218780238
"ENSG00000254986","DPP3",0.451076013946317,2.46175057489702e-05,0.550668986098715
"ENSG00000132376","INPP5K",0.522861505397145,2.46621784395216e-05,0.551668269513659
"ENSG00000107623",NA,-0.766553593323442,2.47518159731436e-05,0.55367337150325
"ENSG00000108387","SEPTIN4",2.00886108172941,2.49319019271102e-05,0.557701714207529
"ENSG00000241553","ARPC4",0.481149921742439,2.5067346100449e-05,0.560731464920944
"ENSG00000101333","PLCB4",0.645570984020702,2.50754774965992e-05,0.560913356121427
"ENSG00000136717","BIN1",-0.561586470707307,2.51086686825231e-05,0.561655809759359
"ENSG00000100842","EFS",-0.633791502150986,2.51577720496604e-05,0.562754202978854
"ENSG00000141510","TP53",-0.427461876596194,2.51697150351135e-05,0.563021355620453
"ENSG00000127947","PTPN12",0.40106547286086,2.53468515768582e-05,0.566983722922742
"ENSG00000148484","RSU1",0.372858109438027,2.53753838980904e-05,0.567621962416384
"ENSG00000006118","TMEM132A",-0.50246938435182,2.54562725550489e-05,0.569431360783889
"ENSG00000244414","CFHR1",0.543758791259101,2.55893939574956e-05,0.572409153435219
"ENSG00000170854","RIOX2",-0.558939307995228,2.56520946369903e-05,0.573811704934837
"ENSG00000004799","PDK4",2.64495981680588,2.57854253325012e-05,0.576794179262719
"ENSG00000172354","GNB2",0.347683920023072,2.60642217342536e-05,0.583030575973518
"ENSG00000133466","C1QTNF6",-0.657850666820986,2.61158598352224e-05,0.58418566865409
"ENSG00000214110",NA,0.936045793674854,2.62004391667453e-05,0.586077623720926
"ENSG00000111341","MGP",0.597709141079737,2.62943732674269e-05,0.588178835619071
"ENSG00000144063","MALL",-1.05334650513396,2.64260496907689e-05,0.591124305532811
"ENSG00000127946","HIP1",0.477135455319966,2.64456021902125e-05,0.591561675392864
"ENSG00000100292","HMOX1",-1.2682255765205,2.66671006789312e-05,0.596516375087012
"ENSG00000143013","LMO4",-0.383589683923351,2.67639001649131e-05,0.598681682788941
"ENSG00000143153","ATP1B1",0.650029793582178,2.69320830625522e-05,0.602443766026229
"ENSG00000154134","ROBO3",-0.633268626373903,2.69734993222878e-05,0.603370206340257
"ENSG00000005812","FBXL3",0.46889930760334,2.7049709068081e-05,0.605074942143904
"ENSG00000134056","KGD4",0.546786790205401,2.70774693158349e-05,0.605695911125912
"ENSG00000175970","UNC119B",0.35676412631894,2.71337323806161e-05,0.606954459622002
"ENSG00000124615","MOCS1",0.478716310363283,2.72376416883569e-05,0.609278806926855
"ENSG00000170525","PFKFB3",0.377682303154914,2.74549751216855e-05,0.614140338496983
"ENSG00000093000","NUP50",0.392738443781622,2.76652266978345e-05,0.618843456003859
"ENSG00000039560","RAI14",0.504972052828457,2.77161627677754e-05,0.619982844952368
"ENSG00000197062","ZSCAN26",-0.534239910892592,2.79177048097168e-05,0.624491138888555
"ENSG00000188916","INSYN2A",1.99749864668065,2.80424986303875e-05,0.627282651863138
"ENSG00000177732","SOX12",-0.574859387567919,2.80589483266414e-05,0.627650615118642
"ENSG00000123178","SPRYD7",0.686031484614143,2.81247529693623e-05,0.629122599171665
"ENSG00000130479","MAP1S",0.500193798734583,2.81462323082356e-05,0.629603070502921
"ENSG00000161326",NA,0.497327671634768,2.82940699891804e-05,0.632910051587977
"ENSG00000153113",NA,0.357814209945592,2.84342154444461e-05,0.636044965276816
"ENSG00000196159","FAT4",0.424099635886713,2.84659082511932e-05,0.63675390167094
"ENSG00000025772","TOMM34",-0.489073404394279,2.85528353819931e-05,0.638698374659803
"ENSG00000244509","APOBEC3C",-0.398718303303837,2.85548629626829e-05,0.638743729612254
"ENSG00000120318","ARAP3",-0.562666686727622,2.86419489521744e-05,0.64069175611119
"ENSG00000102218","RP2",0.51551342871882,2.8731648099859e-05,0.642698236345747
"ENSG00000260549",NA,0.914051325569706,2.87333634626286e-05,0.64273660729554
"ENSG00000230733",NA,0.55702893496809,2.87837347148393e-05,0.64386336183624
"ENSG00000067798","NAV3",2.09444146988655,2.90363014968391e-05,0.649513028182794
"ENSG00000011405","PIK3C2A",0.356167702155127,2.91127610026025e-05,0.651223350867216
"ENSG00000166189","HPS6",0.513861028216181,2.91930909807607e-05,0.653020252148636
"ENSG00000197586","ENTPD6",0.410097304251657,2.92715934246344e-05,0.654776273315647
"ENSG00000058063","ATP11B",0.36459275035031,2.95370339659269e-05,0.660713912783819
"ENSG00000128989","ARPP19",0.338098181997077,2.95857951706668e-05,0.661804652172647
"ENSG00000112319","EYA4",-0.516179023153142,2.97687359622529e-05,0.665896854739636
"ENSG00000069667","RORA",0.470545366669634,2.98109311243492e-05,0.666840718320567
"ENSG00000196878","LAMB3",-0.736388476057292,3.00951616543382e-05,0.673198671045892
"ENSG00000079950","STX7",0.461471137297747,3.03604041536981e-05,0.679131880514073
"ENSG00000104964","TLE5",0.372401877628829,3.09874946008012e-05,0.693159266725323
"ENSG00000185585","OLFML2A",-1.55910522062433,3.11716084943623e-05,0.69727771041039
"ENSG00000151065","DCP1B",-0.479058764019371,3.12655476084584e-05,0.699379034453607
"ENSG00000137309","HMGA1",-0.466286812371123,3.1422139882129e-05,0.702881847023345
"ENSG00000135414","GDF11",-0.448650812599754,3.16319726852975e-05,0.707575596997419
"ENSG00000182957","SPATA13",-0.545357000549365,3.16581185073648e-05,0.708160452891243
"ENSG00000111696","NT5DC3",0.837170577562647,3.18726044155892e-05,0.712958288172315
"ENSG00000146966","DENND2A",0.417646994320307,3.18854019534478e-05,0.713244556296673
"ENSG00000178028","DMAP1",-0.476434394368013,3.22504348957078e-05,0.721409978182089
"ENSG00000174705","SH3PXD2B",0.616372485923313,3.24996165888008e-05,0.726983923474885
"ENSG00000095303","PTGS1",0.644234245168787,3.2648017026688e-05,0.730303492869985
"ENSG00000185219","ZNF445",-0.473453031699224,3.26922336827304e-05,0.731292575248997
"ENSG00000117525","F3",0.535276992991998,3.28103070994533e-05,0.733933759507672
"ENSG00000110237","ARHGEF17",0.394920332894968,3.28640060588736e-05,0.735134951530943
"ENSG00000001167","NFYA",-0.5003186019763,3.32934600784562e-05,0.744741408494987
"ENSG00000151914","DST",-0.369463249301284,3.34014053819045e-05,0.747156036987821
"ENSG00000166997","CNPY4",-0.478217027091022,3.35633447803012e-05,0.750778459390558
"ENSG00000127955","GNAI1",0.539578951881865,3.36078238683223e-05,0.751773412110501
"ENSG00000072121","ZFYVE26",-0.39578526490368,3.36441800016368e-05,0.752586662456614
"ENSG00000188015","S100A3",-0.790163363945728,3.43313722217246e-05,0.767958465227757
"ENSG00000004059","ARF5",0.366615566772402,3.45850985404415e-05,0.773634069251135
"ENSG00000135046","ANXA1",0.427626403505801,3.45869723863846e-05,0.773675985311038
"ENSG00000155508","CNOT8",0.593111420209189,3.46179412589187e-05,0.774368728020753
"ENSG00000182179","UBA7",-0.430462848579576,3.49533648626097e-05,0.781871818611716
"ENSG00000128274","A4GALT",0.528824784377447,3.51680999724016e-05,0.78667522828265
"ENSG00000153006","SREK1IP1",0.471447891938713,3.54031940884981e-05,0.791934048565615
"ENSG00000004866","ST7",-0.562070892897163,3.54107669074805e-05,0.792103444953431
"ENSG00000110108","TMEM109",0.341342677175131,3.54114519641602e-05,0.792118768986299
"ENSG00000138380","CARF",-0.574143443417231,3.54525560217947e-05,0.793038225651525
"ENSG00000148411","NACC2",0.382325164868433,3.5557257779682e-05,0.795380299273707
"ENSG00000214174",NA,-0.558747775700097,3.56866392180915e-05,0.798274432669488
"ENSG00000117385","P3H1",-0.363123037921421,3.57880226689873e-05,0.800542279082577
"ENSG00000094963","FMO2",0.69541315632367,3.58033735767594e-05,0.80088566353853
"ENSG00000186310","NAP1L3",-0.988705962448648,3.63803211571681e-05,0.813791403964693
"ENSG00000237037","NDUFA6-DT",-0.60990812802987,3.64259302323176e-05,0.814811633366713
"ENSG00000174238","PITPNA",0.386032158092524,3.64847691937965e-05,0.816127802096033
"ENSG00000168538","TRAPPC11",0.403801253594605,3.65463317082068e-05,0.817504893980878
"ENSG00000064652","SNX24",0.546533044880309,3.66068596530536e-05,0.818858843579156
"ENSG00000102575","ACP5",-1.44264945336095,3.79339806171297e-05,0.848545212424575
"ENSG00000166123","GPT2",-0.570841406835391,3.83213031622748e-05,0.857209230436926
"ENSG00000164754","RAD21",0.51444636529964,3.84069352778049e-05,0.859124735229217
"ENSG00000123130","ACOT9",0.416904870494911,3.89760118194737e-05,0.871854408389808
"ENSG00000184156","KCNQ3",2.40748673925334,3.94189046060511e-05,0.881761477132757
"ENSG00000140600","SH3GL3",-2.92980284957775,3.95007278761934e-05,0.88359178186257
"ENSG00000095397","WHRN",-0.772948291557809,4.02042115355427e-05,0.899328007838555
"ENSG00000154102","C16orf74",-0.98199614188776,4.03815441164376e-05,0.903294760340592
"ENSG00000108924","HLF",1.28748211750349,4.05221582636782e-05,0.906440158200218
"ENSG00000117500","TMED5",0.409989393892276,4.08824003219121e-05,0.914498412800851
"ENSG00000158321","AUTS2",0.455167703703011,4.08900812913108e-05,0.914670228405331
"ENSG00000119900","OGFRL1",0.537950373004322,4.09146815477535e-05,0.915220511541699
"ENSG00000172175","MALT1",0.4544871423912,4.09660554523264e-05,0.916369694413089
"ENSG00000100350","FOXRED2",-0.470702312118248,4.11441023538984e-05,0.920352425554354
"ENSG00000145569","OTULINL",2.23027762602123,4.12318654561462e-05,0.922315598388535
"ENSG00000079462","PAFAH1B3",-1.03627061196405,4.12570728381388e-05,0.922879462316327
"ENSG00000106261","ZKSCAN1",-0.349270655379664,4.13360138795285e-05,0.924645294471174
